po_id,supplier_id,product_id,warehouse_id,order_date,expected_delivery_date,actual_delivery_date,order_qty,unit_cost,qty_received,qty_rejected,rejection_reason,po_status,calculated_total,mismatch,qty_mismatch_flag
PO000203,S015,P002,W02,2025-11-09,2025-11-24,2025-11-25,427,163.88,418,9.0,Expired/Near-Expiry,Delayed,427.0,False,False
PO000204,S015,P002,W02,2025-11-18,2025-12-03,2025-12-03,596,163.88,588,8.0,Expired/Near-Expiry,Delivered,596.0,False,False
PO000205,S015,P002,W02,2025-11-28,2025-12-13,2025-12-14,145,163.88,140,5.0,Damaged In Transit,Delayed,145.0,False,False
PO000206,S015,P002,W02,2025-12-05,2025-12-20,2025-12-20,464,163.88,457,7.0,Wrong Specification,Delivered,464.0,False,False
PO000207,S015,P002,W02,2025-12-13,2026-01-14,,275,163.88,0,,Expired/Near-Expiry,Pending,,True,True
PO000208,S015,P002,W02,2025-12-21,2026-01-21,,665,163.88,0,0.0,Quality Defect,Pending,0.0,True,True
PO000209,S015,P002,W03,2025-01-12,2025-01-27,2025-01-27,508,163.88,496,12.0,Quality Defect,Delivered,508.0,False,False
PO000210,S015,P002,W03,2025-01-25,2025-02-09,2025-02-09,563,163.88,554,9.0,Damaged In Transit,Delivered,563.0,False,False
PO000211,S015,P002,W03,2025-02-03,2025-02-18,2025-02-19,401,163.88,397,4.0,Damaged In Transit,Delayed,401.0,False,False
PO000212,S015,P002,W03,2025-02-16,2025-03-03,2025-03-03,422,163.88,410,12.0,Wrong Specification,Delivered,422.0,False,False
PO000213,S015,P002,W03,2025-03-01,2025-03-16,2025-03-17,413,163.88,405,8.0,Damaged In Transit,Delayed,413.0,False,False
PO000214,S015,P002,W03,2025-03-12,2025-03-27,2025-03-28,293,163.88,289,4.0,Quality Defect,Delayed,293.0,False,False
PO000215,S015,P002,W03,2025-03-20,2025-04-04,2025-04-04,494,163.88,488,6.0,Quality Defect,Delivered,494.0,False,False
PO000216,S015,P002,W03,2025-03-30,2025-04-14,2025-04-15,392,163.88,384,8.0,Expired/Near-Expiry,Delayed,392.0,False,False
PO000217,S015,P002,W03,2025-04-12,2025-04-27,2025-04-27,585,163.88,572,13.0,Quality Defect,Delivered,585.0,False,False
PO000218,S015,P002,W03,2025-04-22,2025-05-07,2025-05-07,444,163.88,437,7.0,Wrong Specification,Delivered,444.0,False,False
PO000219,S015,P002,W03,2025-04-30,2025-05-15,2025-05-15,526,163.88,516,10.0,Damaged In Transit,Delivered,526.0,False,False
PO000220,S015,P002,W03,2025-05-08,2025-05-23,2025-05-23,330,163.88,328,2.0,Damaged In Transit,Delivered,330.0,False,False
PO000221,S015,P002,W03,2025-05-18,2025-06-02,2025-06-02,362,163.88,355,7.0,Wrong Specification,Delivered,362.0,False,False
PO000222,S015,P002,W03,2025-05-29,2025-06-13,2025-06-14,272,163.88,266,6.0,Damaged In Transit,Delayed,272.0,False,False
PO000223,S015,P002,W03,2025-06-06,2025-06-21,2025-06-22,292,163.88,287,5.0,Expired/Near-Expiry,Delayed,292.0,False,False
PO000224,S015,P002,W03,2025-06-18,2025-07-03,2025-07-04,507,163.88,498,9.0,Quality Defect,Delayed,507.0,False,False
PO000225,S015,P002,W03,2025-06-27,2025-07-12,2025-07-17,618,163.88,609,9.0,Damaged In Transit,Delayed,618.0,False,False
PO000226,S015,P002,W03,2025-07-05,2025-07-20,2025-07-20,214,163.88,206,8.0,Damaged In Transit,Delivered,214.0,False,False
PO000227,S015,P002,W03,2025-07-15,2025-07-30,2025-07-31,327,163.88,306,21.0,Expired/Near-Expiry,Partial,327.0,False,False
PO000228,S015,P002,W03,2025-07-25,2025-08-09,2025-08-10,456,163.88,431,25.0,Quality Defect,Partial,456.0,False,False
PO000229,S015,P002,W03,2025-08-04,2025-08-19,2025-08-19,543,163.88,537,6.0,Quality Defect,Delivered,543.0,False,False
PO000230,S015,P002,W03,2025-08-16,2025-08-31,2025-08-31,260,163.88,255,5.0,Quality Defect,Delivered,260.0,False,False
PO000231,S015,P002,W03,2025-08-27,2025-09-11,2025-09-11,380,163.88,370,10.0,Wrong Specification,Delivered,380.0,False,False
PO000232,S015,P002,W03,2025-09-03,2025-09-18,2025-09-18,335,163.88,326,9.0,Damaged In Transit,Delivered,335.0,False,False
PO000233,S015,P002,W03,2025-09-11,2025-09-26,2025-09-26,309,163.88,300,9.0,Quality Defect,Delivered,309.0,False,False
PO000234,S015,P002,W03,2025-09-24,2025-10-09,2025-10-10,300,163.88,297,3.0,Damaged In Transit,Delayed,300.0,False,False
PO000235,S015,P002,W03,2025-10-03,2025-10-18,2025-10-19,120,163.88,115,5.0,Damaged In Transit,Delayed,120.0,False,False
PO000236,S015,P002,W03,2025-10-13,2025-10-28,2025-10-28,298,163.88,293,5.0,Damaged In Transit,Delivered,298.0,False,False
PO000237,S015,P002,W03,2025-10-23,2025-11-19,2025-11-19,343,163.88,335,8.0,Quality Defect,Delivered,343.0,False,False
PO000238,S015,P002,W03,2025-11-03,2025-11-18,2025-11-19,433,163.88,427,6.0,Quality Defect,Delayed,433.0,False,False
PO000239,S015,P002,W03,2025-11-12,2025-11-27,2025-11-28,373,163.88,368,5.0,Quality Defect,Delayed,373.0,False,False
PO000240,S015,P002,W03,2025-11-20,2025-12-05,2025-12-06,380,163.88,369,,Quality Defect,Delayed,,True,True
PO000241,S015,P002,W03,2025-12-03,2025-12-18,2025-12-21,350,163.88,346,4.0,Expired/Near-Expiry,Delayed,350.0,False,False
PO000242,S015,P002,W03,2025-12-10,2025-12-25,2025-12-25,352,163.88,344,8.0,Damaged In Transit,Delivered,352.0,False,False
PO000243,S015,P002,W03,2025-12-17,2026-01-01,,492,163.88,0,0.0,Quality Defect,Pending,0.0,True,True
PO000244,S012,P003,W01,2024-12-23,2024-12-31,2024-12-31,290,225.97,283,7.0,Damaged In Transit,Delivered,290.0,False,False
PO000245,S012,P003,W01,2025-01-02,2025-01-10,2025-01-10,177,225.97,173,4.0,Quality Defect,Delivered,177.0,False,False
PO000246,S012,P003,W01,2025-01-13,2025-01-29,2025-01-29,221,225.97,214,7.0,Expired/Near-Expiry,Delivered,221.0,False,False
PO000247,S012,P003,W01,2025-01-23,2025-01-31,2025-02-01,519,225.97,500,19.0,Damaged In Transit,Delayed,519.0,False,False
PO000248,S012,P003,W01,2025-02-05,2025-02-13,2025-02-13,342,225.97,337,5.0,Damaged In Transit,Delivered,342.0,False,False
PO000249,S012,P003,W01,2025-02-13,2025-02-21,2025-02-21,608,225.97,596,12.0,Quality Defect,Delivered,608.0,False,False
PO000250,S012,P003,W01,2025-02-21,2025-03-01,2025-03-01,315,225.97,307,8.0,Wrong Specification,Delivered,315.0,False,False
PO000251,S012,P003,W01,2025-03-03,2025-03-20,2025-03-21,360,225.97,349,11.0,Quality Defect,Delayed,360.0,False,False
PO000252,S012,P003,W01,2025-03-12,2025-03-20,2025-03-21,547,225.97,531,16.0,Quality Defect,Delayed,547.0,False,False
PO000253,S012,P003,W01,2025-03-19,2025-03-27,2025-03-28,384,225.97,374,10.0,Quality Defect,Delayed,384.0,False,False
PO000254,S012,P003,W01,2025-03-28,2025-04-05,2025-04-06,618,225.97,598,20.0,Quality Defect,Delayed,618.0,False,False
PO000255,S012,P003,W01,2025-04-05,2025-04-13,2025-04-14,461,225.97,448,13.0,Expired/Near-Expiry,Delayed,461.0,False,False
PO000256,S012,P003,W01,2025-04-16,2025-04-24,2025-04-24,584,225.97,568,16.0,Quality Defect,Delivered,584.0,False,False
PO000257,S012,P003,W01,2025-04-27,2025-05-05,2025-05-06,554,225.97,535,19.0,Quality Defect,Delayed,554.0,False,False
PO000258,S012,P003,W01,2025-05-06,2025-05-14,2025-05-15,380,225.97,369,11.0,Damaged In Transit,Delayed,380.0,False,False
PO000259,S012,P003,W01,2025-05-17,2025-05-25,2025-05-26,508,225.97,492,16.0,Quality Defect,Delayed,508.0,False,False
PO000260,S012,P003,W01,2025-05-27,2025-06-04,2025-06-04,250,225.97,242,8.0,Quality Defect,Delivered,250.0,False,False
PO000261,S012,P003,W01,2025-06-03,2025-06-11,2025-06-12,337,225.97,327,10.0,Quality Defect,Delayed,337.0,False,False
PO000262,S012,P003,W01,2025-06-12,2025-06-20,2025-06-20,405,225.97,393,12.0,Quality Defect,Delivered,405.0,False,False
PO000263,S012,P003,W01,2025-06-19,2025-06-27,2025-06-27,259,225.97,254,5.0,Damaged In Transit,Delivered,259.0,False,False
PO000264,S012,P003,W01,2025-06-27,2025-07-05,2025-07-05,383,225.97,372,11.0,Wrong Specification,Delivered,383.0,False,False
PO000265,S012,P003,W01,2025-07-07,2025-07-15,2025-07-15,389,225.97,377,12.0,Quality Defect,Delivered,389.0,False,False
PO000266,S012,P003,W01,2025-07-17,2025-07-25,2025-07-25,262,225.97,254,8.0,Wrong Specification,Delivered,262.0,False,False
PO000267,S012,P003,W01,2025-07-30,2025-08-07,2025-08-07,514,225.97,504,,Quality Defect,Delivered,,True,True
PO000268,S012,P003,W01,2025-08-09,2025-08-17,2025-08-17,305,225.97,299,6.0,Damaged In Transit,Delivered,305.0,False,False
PO000269,S012,P003,W01,2025-08-17,2025-08-25,2025-08-25,422,225.97,412,10.0,Wrong Specification,Delivered,422.0,False,False
PO000270,S012,P003,W01,2025-08-27,2025-09-04,2025-09-04,381,225.97,368,13.0,Quality Defect,Delivered,381.0,False,False
PO000271,S012,P003,W01,2025-09-06,2025-09-14,2025-09-14,526,225.97,506,20.0,Wrong Specification,Delivered,526.0,False,False
PO000272,S012,P003,W01,2025-09-19,2025-09-27,2025-09-27,472,225.97,460,12.0,Quality Defect,Delivered,472.0,False,False
PO000273,S012,P003,W01,2025-09-26,2025-10-04,2025-10-05,616,225.97,544,,Quality Defect,Partial,,True,True
PO000274,S012,P003,W01,2025-10-08,2025-10-16,2025-10-17,252,225.97,244,8.0,Quality Defect,Delayed,252.0,False,False
PO000275,S012,P003,W01,2025-10-16,2025-10-24,2025-10-24,269,225.97,261,8.0,Quality Defect,Delivered,269.0,False,False
PO000276,S012,P003,W01,2025-10-27,2025-11-04,2025-11-04,338,225.97,326,12.0,Quality Defect,Delivered,338.0,False,False
PO000277,S012,P003,W01,2025-11-06,2025-11-14,2025-11-15,478,225.97,461,17.0,Quality Defect,Delayed,478.0,False,False
PO000278,S012,P003,W01,2025-11-16,2025-11-24,2025-11-24,504,225.97,489,15.0,Damaged In Transit,Delivered,504.0,False,False
PO000279,S012,P003,W01,2025-11-26,2025-12-04,2025-12-04,382,225.97,354,28.0,Quality Defect,Partial,382.0,False,False
PO000280,S012,P003,W01,2025-12-08,2025-12-16,2025-12-16,475,225.97,459,16.0,Quality Defect,Delivered,475.0,False,False
PO000281,S012,P003,W01,2025-12-15,2025-12-23,2025-12-24,389,225.97,377,12.0,Damaged In Transit,Delayed,389.0,False,False
PO000282,S012,P003,W01,2025-12-23,2025-12-31,2025-12-31,411,225.97,399,12.0,Quality Defect,Delivered,411.0,False,False
PO000283,S012,P003,W02,2024-12-25,2025-01-10,2025-01-10,246,225.97,237,9.0,Quality Defect,Delivered,246.0,False,False
PO000284,S012,P003,W02,2025-01-06,2025-01-14,2025-01-14,416,225.97,408,8.0,Expired/Near-Expiry,Delivered,416.0,False,False
PO000285,S012,P003,W02,2025-01-16,2025-01-24,2025-01-24,298,225.97,292,6.0,Quality Defect,Delivered,298.0,False,False
PO000286,S012,P003,W02,2025-01-27,2025-02-04,2025-02-05,375,225.97,365,10.0,Quality Defect,Delayed,375.0,False,False
PO000287,S012,P003,W02,2025-02-06,2025-02-14,2025-02-14,322,225.97,317,5.0,Quality Defect,Delivered,322.0,False,False
PO000288,S012,P003,W02,2025-02-16,2025-02-24,2025-02-24,463,225.97,450,13.0,Quality Defect,Delivered,463.0,False,False
PO000289,S012,P003,W02,2025-02-26,2025-03-06,2025-03-06,139,225.97,136,3.0,Quality Defect,Delivered,139.0,False,False
PO000290,S012,P003,W02,2025-03-08,2025-03-16,2025-03-16,378,225.97,374,,Quality Defect,Delivered,,True,True
PO000291,S012,P003,W02,2025-03-17,2025-03-25,2025-03-25,575,225.97,560,15.0,Damaged In Transit,Delivered,575.0,False,False
PO000292,S012,P003,W02,2025-03-25,2025-04-02,2025-04-03,226,225.97,220,6.0,Quality Defect,Delayed,226.0,False,False
PO000293,S012,P003,W02,2025-04-02,2025-04-10,2025-04-10,115,225.97,111,4.0,Quality Defect,Delivered,115.0,False,False
PO000294,S012,P003,W02,2025-04-11,2025-04-19,2025-04-20,419,225.97,407,12.0,Wrong Specification,Delayed,419.0,False,False
PO000295,S012,P003,W02,2025-04-19,2025-04-27,2025-04-28,137,225.97,133,4.0,Damaged In Transit,Delayed,137.0,False,False
PO000296,S012,P003,W02,2025-05-01,2025-05-09,2025-05-09,478,225.97,464,14.0,Wrong Specification,Delivered,478.0,False,False
PO000297,S012,P003,W02,2025-05-12,2025-05-20,2025-05-21,591,225.97,574,17.0,Damaged In Transit,Delayed,591.0,False,False
PO000298,S012,P003,W02,2025-05-22,2025-05-30,2025-05-30,344,225.97,335,9.0,Damaged In Transit,Delivered,344.0,False,False
PO000299,S012,P003,W02,2025-05-30,2025-06-07,2025-06-08,522,225.97,508,14.0,Expired/Near-Expiry,Delayed,522.0,False,False
PO000300,S012,P003,W02,2025-06-10,2025-06-18,2025-06-19,418,225.97,399,19.0,Quality Defect,Delayed,418.0,False,False
PO000301,S012,P003,W02,2025-06-23,2025-07-01,2025-07-01,361,225.97,351,10.0,Quality Defect,Delivered,361.0,False,False
PO000302,S012,P003,W02,2025-07-06,2025-07-14,2025-07-14,373,225.97,368,5.0,Expired/Near-Expiry,Delivered,373.0,False,False
PO000303,S012,P003,W02,2025-07-17,2025-07-25,2025-07-25,308,225.97,300,8.0,Quality Defect,Delivered,308.0,False,False
PO000304,S012,P003,W02,2025-07-24,2025-08-01,2025-08-01,411,225.97,403,8.0,Quality Defect,Delivered,411.0,False,False
PO000305,S012,P003,W02,2025-08-04,2025-08-12,2025-08-13,319,225.97,313,6.0,Quality Defect,Delayed,319.0,False,False
PO000306,S012,P003,W02,2025-08-12,2025-08-20,2025-08-20,155,225.97,152,3.0,Damaged In Transit,Delivered,155.0,False,False
PO000307,S012,P003,W02,2025-08-24,2025-09-01,2025-09-01,453,225.97,440,13.0,Wrong Specification,Delivered,453.0,False,False
PO000308,S012,P003,W02,2025-09-06,2025-09-14,2025-09-14,475,225.97,463,12.0,Quality Defect,Delivered,475.0,False,False
PO000309,S012,P003,W02,2025-09-17,2025-09-25,2025-09-25,511,225.97,480,31.0,Damaged In Transit,Partial,511.0,False,False
PO000310,S012,P003,W02,2025-09-29,2025-10-13,2025-10-13,651,225.97,633,18.0,Damaged In Transit,Delivered,651.0,False,False
PO000311,S012,P003,W02,2025-10-12,2025-10-20,2025-10-20,657,225.97,641,16.0,Quality Defect,Delivered,657.0,False,False
PO000312,S012,P003,W02,2025-10-20,2025-10-28,2025-10-29,425,225.97,412,,Quality Defect,Delayed,,True,True
PO000313,S012,P003,W02,2025-10-28,2025-11-05,2025-11-06,453,225.97,443,10.0,Quality Defect,Delayed,453.0,False,False
PO000314,S012,P003,W02,2025-11-05,2025-11-13,2025-11-14,510,225.97,496,14.0,Wrong Specification,Delayed,510.0,False,False
PO000315,S012,P003,W02,2025-11-12,2025-11-20,2025-11-21,363,225.97,351,12.0,Quality Defect,Delayed,363.0,False,False
PO000316,S012,P003,W02,2025-11-22,2025-12-08,2025-12-08,613,225.97,602,11.0,Wrong Specification,Delivered,613.0,False,False
PO000317,S012,P003,W02,2025-11-29,2025-12-07,2025-12-07,463,225.97,449,,Quality Defect,Delivered,,True,True
PO000318,S012,P003,W02,2025-12-12,2025-12-20,2025-12-20,451,225.97,437,14.0,Damaged In Transit,Delivered,451.0,False,False
PO000319,S012,P003,W02,2025-12-20,2025-12-28,2025-12-29,467,225.97,453,14.0,Wrong Specification,Delayed,467.0,False,False
PO000320,S012,P003,W03,2024-12-28,2025-01-05,2025-01-06,478,225.97,470,8.0,Expired/Near-Expiry,Delayed,478.0,False,False
PO000321,S012,P003,W03,2025-01-06,2025-01-14,2025-01-15,548,225.97,534,14.0,Quality Defect,Delayed,548.0,False,False
PO000322,S012,P003,W03,2025-01-19,2025-01-27,2025-01-29,455,225.97,448,7.0,Quality Defect,Delayed,455.0,False,False
PO000323,S012,P003,W03,2025-02-01,2025-02-09,2025-02-10,494,225.97,476,18.0,Expired/Near-Expiry,Delayed,494.0,False,False
PO000324,S012,P009X,W03,2025-02-11,2025-02-19,2025-02-19,451,225.97,444,7.0,Quality Defect,Delivered,451.0,False,False
PO000325,S012,P003,W03,2025-02-21,2025-03-01,2025-03-02,387,225.97,375,12.0,Quality Defect,Delayed,387.0,False,False
PO000326,S012,P003,W03,2025-03-06,2025-03-14,2025-03-17,180,225.97,176,4.0,Quality Defect,Delayed,180.0,False,False
PO000327,S012,P003,W03,2025-03-14,2025-03-22,2025-03-22,607,225.97,587,,Quality Defect,Delivered,,True,True
PO000328,S012,P003,W03,2025-03-25,2025-04-02,2025-04-02,309,225.97,304,5.0,Expired/Near-Expiry,Delivered,309.0,False,False
PO000329,S012,P003,W03,2025-04-05,2025-04-13,2025-04-13,293,225.97,287,6.0,Quality Defect,Delivered,293.0,False,False
PO000330,S012,P003,W03,2025-04-16,2025-04-24,2025-04-24,365,225.97,349,16.0,Expired/Near-Expiry,Delivered,365.0,False,False
PO000331,S012,P003,W03,2025-04-28,2025-05-06,2025-05-07,609,225.97,595,14.0,Wrong Specification,Delayed,609.0,False,False
PO000332,S012,P003,W03,2025-05-06,2025-05-14,2025-05-14,95,225.97,92,3.0,Wrong Specification,Delivered,95.0,False,False
PO000333,S012,P003,W03,2025-05-16,2025-05-24,2025-05-24,228,225.97,222,6.0,Quality Defect,Delivered,228.0,False,False
PO000334,S012,P003,W03,2025-05-24,2025-06-01,2025-06-02,536,225.97,520,16.0,Wrong Specification,Delayed,536.0,False,False
PO000335,S012,P003,W03,2025-06-02,2025-06-10,2025-06-11,280,225.97,272,8.0,Quality Defect,Delayed,280.0,False,False
PO000336,S012,P003,W03,2025-06-09,2025-06-17,2025-06-18,286,225.97,281,5.0,Quality Defect,Delayed,286.0,False,False
PO000337,S012,P003,W03,2025-06-16,2025-06-24,2025-06-24,482,225.97,461,21.0,Wrong Specification,Delivered,482.0,False,False
PO000338,S012,P003,W03,2025-06-27,2025-07-05,2025-07-05,419,225.97,411,8.0,Quality Defect,Delivered,419.0,False,False
PO000339,S012,P003,W03,2025-07-06,2025-07-14,2025-07-14,357,225.97,346,11.0,Quality Defect,Delivered,357.0,False,False
PO000340,S012,P003,W03,2025-07-14,2025-07-22,2025-07-22,322,225.97,321,1.0,Quality Defect,Delivered,322.0,False,False
PO000341,S012,P003,W03,2025-07-24,2025-08-01,2025-08-01,438,225.97,424,14.0,Expired/Near-Expiry,Delivered,438.0,False,False
PO000342,S012,P003,W03,2025-08-02,2025-08-10,2025-08-10,333,225.97,326,7.0,Damaged In Transit,Delivered,333.0,False,False
PO000343,S012,P003,W03,2025-08-14,2025-08-22,2025-08-22,444,225.97,433,11.0,Quality Defect,Delivered,444.0,False,False
PO000344,S012,P003,W03,2025-08-21,2025-08-29,2025-08-29,267,225.97,265,2.0,Quality Defect,Delivered,267.0,False,False
PO000345,S012,P003,W03,2025-08-28,2025-09-05,2025-09-05,434,225.97,422,12.0,Quality Defect,Delivered,434.0,False,False
PO000346,S012,P003,W03,2025-09-04,2025-09-12,2025-09-13,380,225.97,366,14.0,Quality Defect,Delayed,380.0,False,False
PO000347,S012,P003,W03,2025-09-16,2025-09-24,2025-09-24,383,225.97,372,11.0,Expired/Near-Expiry,Delivered,383.0,False,False
PO000348,S012,P003,W03,2025-09-23,2025-10-01,2025-10-01,608,225.97,591,17.0,Quality Defect,Delivered,608.0,False,False
PO000349,S012,P003,W03,2025-10-02,2025-10-10,2025-10-11,393,225.97,379,14.0,Damaged In Transit,Delayed,393.0,False,False
PO000350,S012,P003,W03,2025-10-11,2025-10-19,2025-10-20,482,225.97,474,8.0,Quality Defect,Delayed,482.0,False,False
PO000351,S012,P003,W03,2025-10-24,2025-11-01,2025-11-01,380,225.97,370,10.0,Expired/Near-Expiry,Delivered,380.0,False,False
PO000352,S012,P003,W03,2025-11-06,2025-11-14,2025-11-14,599,225.97,581,18.0,Wrong Specification,Delivered,599.0,False,False
PO000353,S012,P003,W03,2025-11-16,2025-11-24,2025-11-25,434,225.97,429,5.0,Expired/Near-Expiry,Delayed,434.0,False,False
PO000354,S012,P003,W03,2025-11-27,2025-12-05,2025-12-05,259,225.97,252,7.0,Quality Defect,Delivered,259.0,False,False
PO000355,S012,P003,W03,2025-12-09,2025-12-17,2025-12-17,461,225.97,451,,Quality Defect,Delivered,,True,True
PO000356,S012,P003,W03,2025-12-19,2025-12-27,2025-12-27,631,225.97,598,33.0,Quality Defect,Partial,631.0,False,False
PO000357,S006,P004,W01,2024-01-14,2024-01-22,2024-01-23,390,254.48,381,9.0,Damaged In Transit,Delayed,390.0,False,False
PO000358,S006,P004,W01,2024-01-25,2024-02-02,2024-02-02,316,254.48,313,3.0,Damaged In Transit,Delivered,316.0,False,False
PO000359,S006,P004,W01,2024-02-01,2024-02-09,2024-02-09,349,254.48,343,6.0,Quality Defect,Delivered,349.0,False,False
PO000360,S006,P004,W01,2024-02-13,2024-02-21,2024-02-21,438,254.48,425,13.0,Quality Defect,Delivered,438.0,False,False
PO000361,S006,P004,W01,2024-02-25,2024-03-04,2024-03-04,463,254.48,454,9.0,Wrong Specification,Delivered,463.0,False,False
PO000362,S006,P004,W01,2024-03-06,2024-03-14,2024-03-14,226,254.48,217,9.0,Quality Defect,Delivered,226.0,False,False
PO000363,S006,P004,W01,2024-03-15,2024-03-23,2024-03-27,450,254.48,446,,Damaged In Transit,Delayed,,True,True
PO000364,S006,P004,W01,2024-03-26,2024-04-03,2024-04-04,151,254.48,150,1.0,Expired/Near-Expiry,Delayed,151.0,False,False
PO000365,S006,P004,W01,2024-04-02,2024-04-10,2024-04-10,575,254.48,563,12.0,Quality Defect,Delivered,575.0,False,False
PO000366,S006,P004,W01,2024-04-13,2024-04-21,2024-04-21,414,254.48,410,,Damaged In Transit,Delivered,,True,True
PO000367,S006,P004,W01,2024-04-25,2024-05-03,2024-05-04,555,254.48,546,9.0,Quality Defect,Delayed,555.0,False,False
PO000368,S006,P004,W01,2024-05-07,2024-05-15,2024-05-16,389,254.48,382,7.0,Wrong Specification,Delayed,389.0,False,False
PO000369,S006,P004,W01,2024-05-14,2024-05-22,2024-05-23,259,254.48,252,7.0,Expired/Near-Expiry,Delayed,259.0,False,False
PO000370,S006,P004,W01,2024-05-21,2024-05-29,2024-06-03,227,254.48,223,4.0,Damaged In Transit,Delayed,227.0,False,False
PO000371,S006,P004,W01,2024-05-30,2024-06-07,2024-06-08,405,254.48,399,6.0,Damaged In Transit,Delayed,405.0,False,False
PO000372,S006,P004,W01,2024-06-08,2024-06-16,2024-06-16,316,254.48,310,6.0,Wrong Specification,Delivered,316.0,False,False
PO000373,S006,P004,W01,2024-06-19,2024-06-27,2024-06-27,450,254.48,439,11.0,Expired/Near-Expiry,Delivered,450.0,False,False
PO000374,S006,P004,W01,2024-06-28,2024-07-06,2024-07-06,383,254.48,376,7.0,Expired/Near-Expiry,Delivered,383.0,False,False
PO000375,S006,P004,W01,2024-07-09,2024-07-17,2024-07-18,491,254.48,482,9.0,Quality Defect,Delayed,491.0,False,False
PO000376,S006,P004,W01,2024-07-17,2024-07-25,2024-07-25,509,254.48,497,12.0,Quality Defect,Delivered,509.0,False,False
