shipment_id,warehouse_id,store_id,carrier_id,dispatch_date,expected_arrival_date,actual_arrival_date,distance_km,shipment_cost,shipment_status,store_id_invalid_flag
SH000267,W02,ST02,CR03,2024-02-27,2024-02-28,2024-02-28,17.6,1205.6,On-time,False
SH000268,W02,ST02,CR04,2024-02-28,2024-02-29,2024-03-01,11.3,797.79,Delayed,False
SH000269,W01,ST02,CR01,2024-02-29,2024-03-02,2024-03-02,221.4,11950.04,On-time,False
SH000270,W02,ST02,CR02,2024-03-01,2024-03-02,2024-03-02,14.8,1074.84,On-time,False
SH000271,W02,ST02,CR02,2024-03-02,2024-03-03,2024-03-03,22.3,1711.38,On-time,False
SH000272,W02,ST02,CR02,2024-03-04,2024-03-05,2024-03-05,26.2,1598.15,On-time,False
SH000273,W02,ST02,CR01,2024-03-05,2024-03-06,2024-03-06,19.8,1201.88,On-time,False
SH000274,W02,ST02,CR02,2024-03-06,2024-03-07,2024-03-07,27.6,,On-time,False
SH000275,W02,ST02,CR02,2024-03-07,2024-03-08,2024-03-08,29.4,1200.43,On-time,False
SH000276,W02,ST02,CR05,2024-03-09,2024-03-10,2024-03-10,31.3,2177.14,On-time,False
SH000277,W02,ST02,CR02,2024-03-10,2024-03-11,2024-03-11,15.7,1226.06,On-time,False
SH000278,W02,ST02,CR02,2024-03-11,2024-03-12,2024-03-15,28.7,2041.19,Delayed,False
SH000279,W01,ST02,CR05,2024-03-12,2024-03-14,2024-03-14,221.4,10908.28,On-time,False
SH000280,W02,ST02,CR05,2024-03-14,2024-03-15,2024-03-15,34.7,2015.57,On-time,False
SH000281,W03,ST02,CR04,2024-03-15,2024-03-18,2024-03-18,417.6,22877.02,On-time,False
SH000282,W02,ST02,CR03,2024-03-16,2024-03-17,2024-03-17,30.4,1618.19,On-time,False
SH000283,W02,ST02,CR02,2024-03-18,2024-03-19,2024-03-19,19.8,1696.87,On-time,False
SH000284,W02,ST02,CR05,2024-03-20,2024-03-21,2024-03-21,29.7,1506.68,On-time,False
SH000285,W03,ST02,CR02,2024-03-22,2024-03-25,2024-03-25,417.6,19875.71,On-time,False
SH000286,W02,ST02,CR01,2024-03-23,2024-03-24,2024-03-24,11.6,860.84,On-time,False
SH000287,W02,ST02,CR01,2024-03-24,2024-03-25,2024-03-25,28.3,1771.85,On-time,False
SH000288,W02,ST02,CR04,2024-03-25,2024-03-26,2024-03-26,11.4,918.36,On-time,False
SH000289,W02,ST02,CR04,2024-03-27,2024-03-28,2024-03-28,28.6,1422.04,On-time,False
SH000290,W02,ST02,CR02,2024-03-29,2024-03-30,2024-03-30,11.4,837.21,On-time,False
SH000291,W02,ST02,CR05,2024-03-30,2024-03-31,2024-03-31,19.8,1245.03,On-time,False
SH000292,W02,ST02,CR05,2024-03-31,2024-04-01,2024-04-01,14.1,874.88,On-time,False
SH000293,W03,ST02,CR05,2024-04-01,2024-04-04,2024-04-08,417.6,16386.21,Delayed,False
SH000294,W02,ST02,CR01,2024-04-02,2024-04-03,2024-04-03,21.5,1697.33,On-time,False
SH000295,W02,ST99,CR03,2024-04-03,2024-04-04,2024-04-04,15.8,1146.98,On-time,True
SH000296,W02,ST02,CR02,2024-04-05,2024-04-06,2024-04-06,17.9,1100.64,On-time,False
SH000297,W02,ST02,CR03,2024-04-06,2024-04-07,2024-04-10,19.8,1044.14,Delayed,False
SH000298,W02,ST02,CR03,2024-04-08,2024-04-09,2024-04-09,15.3,1338.69,On-time,False
SH000299,W02,ST02,CR05,2024-04-10,2024-04-11,2024-04-11,27.2,1477.85,On-time,False
SH000300,W02,ST02,CR03,2024-04-11,2024-04-12,2024-04-12,21.1,1346.81,On-time,False
SH000301,W02,ST02,CR05,2024-04-13,2024-04-14,2024-04-15,13.2,1043.24,Delayed,False
SH000302,W02,ST02,CR02,2024-04-14,2024-04-15,2024-04-15,8.2,761.23,On-time,False
SH000303,W02,ST02,CR05,2024-04-16,2024-04-17,2024-04-17,24.5,1382.22,Damaged,False
SH000304,W02,ST02,CR03,2024-04-17,2024-04-18,2024-04-18,28.1,1735.45,On-time,False
SH000305,W02,ST02,CR05,2024-04-18,2024-04-19,2024-04-19,15.2,909.27,On-time,False
SH000306,W02,ST02,CR05,2024-04-20,2024-04-21,2024-04-21,19.5,1277.47,On-time,False
SH000307,W02,ST02,CR01,2024-04-21,2024-04-22,2024-04-22,14.3,1056.75,On-time,False
SH000308,W02,ST02,CR03,2024-04-22,2024-04-23,2024-04-23,27.0,1328.76,On-time,False
SH000309,W02,ST02,CR02,2024-04-24,2024-04-25,2024-04-25,26.4,1635.98,On-time,False
SH000310,W02,ST02,CR02,2024-04-26,2024-04-27,2024-04-27,32.6,2012.31,On-time,False
SH000311,W02,ST02,CR01,2024-04-28,2024-04-29,2024-04-29,24.3,1824.09,On-time,False
SH000312,W02,ST02,CR01,2024-04-29,2024-04-30,2024-04-30,22.9,1231.91,On-time,False
SH000313,W02,ST02,CR04,2024-05-01,2024-05-02,2024-05-02,10.5,,On-time,False
SH000314,W02,ST02,CR03,2024-05-03,2024-05-04,2024-05-04,34.2,1914.4,On-time,False
SH000315,W02,ST02,CR01,2024-05-04,2024-05-05,2024-05-05,8.7,,Damaged,False
SH000316,W02,ST02,CR02,2024-05-06,2024-05-07,2024-05-11,16.2,1010.38,Delayed,False
SH000317,W02,ST02,CR01,2024-05-08,2024-05-09,2024-05-09,32.6,1924.78,On-time,False
SH000318,W02,ST02,CR04,2024-05-09,2024-05-10,2024-05-10,26.7,1820.46,On-time,False
SH000319,W02,ST02,CR02,2024-05-11,2024-05-12,2024-05-15,10.6,1113.03,Damaged,False
SH000320,W03,ST02,CR02,2024-05-13,2024-05-16,2024-05-20,417.6,17416.05,Delayed,False
SH000321,W02,ST02,CR05,2024-05-14,2024-05-15,2024-05-15,15.7,1405.06,On-time,False
SH000322,W02,ST02,CR03,2024-05-16,2024-05-17,2024-05-17,14.0,1026.24,On-time,False
SH000323,W02,ST02,CR05,2024-05-18,2024-05-19,2024-05-19,25.0,1447.16,On-time,False
SH000324,W02,ST02,CR03,2024-05-19,2024-05-20,2024-05-24,15.6,1147.48,Delayed,False
SH000325,W02,ST02,CR03,2024-05-20,2024-05-21,2024-05-21,17.0,1133.61,On-time,False
SH000326,W02,ST02,CR05,2024-05-21,2024-05-22,2024-05-22,30.0,1827.09,On-time,False
SH000327,W02,ST02,CR02,2024-05-22,2024-05-23,2024-05-23,17.0,1530.02,On-time,False
SH000328,W02,ST02,CR01,2024-05-24,2024-05-25,2024-05-25,34.3,2005.28,On-time,False
SH000329,W02,ST02,CR02,2024-05-25,2024-05-26,2024-05-26,10.8,782.5,On-time,False
SH000330,W02,ST02,CR01,2024-05-27,2024-05-28,2024-05-28,15.4,1012.9,On-time,False
SH000331,W02,ST02,CR01,2024-05-29,2024-05-30,2024-05-30,33.4,,On-time,False
SH000332,W02,ST02,CR02,2024-05-31,2024-06-01,2024-06-01,31.1,2172.9,On-time,False
SH000333,W02,ST02,CR01,2024-06-01,2024-06-02,2024-06-03,12.9,1025.83,Delayed,False
SH000334,W02,ST02,CR01,2024-06-02,2024-06-03,2024-06-03,32.7,2039.42,On-time,False
SH000335,W02,ST02,CR02,2024-06-04,2024-06-05,2024-06-09,31.2,1773.34,Damaged,False
SH000336,W02,ST02,CR02,2024-06-05,2024-06-06,2024-06-09,24.9,1290.78,Delayed,False
SH000337,W02,ST02,CR03,2024-06-06,2024-06-07,2024-06-07,33.0,2173.49,On-time,False
SH000338,W02,ST02,CR03,2024-06-08,2024-06-09,2024-06-09,27.6,1527.09,On-time,False
SH000339,W02,ST02,CR02,2024-06-09,2024-06-10,2024-06-13,17.8,991.62,Delayed,False
SH000340,W03,ST02,CR04,2024-06-10,2024-06-13,2024-06-15,417.6,21553.46,Delayed,False
SH000341,W01,ST02,CR02,2024-06-11,2024-06-13,2024-06-13,221.4,10314.81,On-time,False
SH000342,W02,ST02,CR03,2024-06-13,2024-06-14,2024-06-14,14.1,854.87,On-time,False
SH000343,W02,ST02,CR03,2024-06-15,2024-06-16,2024-06-16,24.0,1813.67,On-time,False
SH000344,W02,ST02,CR02,2024-06-17,2024-06-18,2024-06-19,15.6,845.21,Delayed,False
SH000345,W02,ST02,CR02,2024-06-18,2024-06-19,2024-06-19,18.6,1676.34,On-time,False
SH000346,W01,ST02,CR03,2024-06-19,2024-06-21,2024-06-23,221.4,10008.12,Delayed,False
SH000347,W02,ST02,CR02,2024-06-21,2024-06-22,2024-06-22,17.7,1151.78,On-time,False
SH000348,W02,ST02,CR03,2024-06-23,2024-06-24,2024-06-26,15.3,863.47,Delayed,False
SH000349,W02,ST02,CR02,2024-06-25,2024-06-26,2024-06-27,31.7,2346.03,Delayed,False
SH000350,W02,ST02,CR03,2024-06-27,2024-06-28,2024-06-28,9.8,897.85,On-time,False
SH000351,W02,ST02,CR05,2024-06-29,2024-06-30,2024-06-30,22.6,1428.73,On-time,False
SH000352,W02,ST02,CR03,2024-06-30,2024-07-01,2024-07-01,8.2,780.61,On-time,False
SH000353,W02,ST02,CR05,2024-07-01,2024-07-02,2024-07-02,31.3,2075.74,On-time,False
SH000354,W02,ST02,CR02,2024-07-02,2024-07-03,2024-07-03,15.4,1224.32,On-time,False
SH000355,W01,ST02,CR01,2024-07-04,2024-07-06,2024-07-10,221.4,12296.92,Delayed,False
SH000356,W02,ST02,CR01,2024-07-06,2024-07-07,2024-07-07,25.3,1550.36,On-time,False
SH000357,W02,ST02,CR02,2024-07-07,2024-07-08,2024-07-12,34.1,2243.33,Delayed,False
SH000358,W02,ST02,CR02,2024-07-08,2024-07-09,2024-07-09,9.1,839.15,On-time,False
SH000359,W02,ST02,CR04,2024-07-09,2024-07-10,2024-07-10,23.0,1695.37,On-time,False
SH000360,W02,ST02,CR01,2024-07-10,2024-07-11,2024-07-11,9.9,956.99,On-time,False
SH000361,W02,ST02,CR03,2024-07-11,2024-07-12,2024-07-12,25.3,1314.07,On-time,False
SH000362,W02,ST02,CR02,2024-07-13,2024-07-14,2024-07-14,8.4,586.09,On-time,False
SH000363,W02,ST02,CR04,2024-07-14,2024-07-15,2024-07-15,33.2,1814.51,On-time,False
SH000364,W02,ST02,CR05,2024-07-16,2024-07-17,2024-07-17,29.1,2118.76,On-time,False
SH000365,W02,ST02,CR05,2024-07-17,2024-07-18,2024-07-22,33.7,1969.38,Delayed,False
SH000366,W02,ST02,CR01,2024-07-18,2024-07-19,2024-07-19,32.9,1766.61,On-time,False
SH000367,W02,ST02,CR04,2024-07-19,2024-07-20,2024-07-22,25.0,1166.16,Delayed,False
SH000368,W02,ST02,CR03,2024-07-21,2024-07-22,2024-07-22,19.5,1587.66,On-time,False
SH000369,W03,ST02,CR05,2024-07-23,2024-07-26,2024-07-26,417.6,17798.57,On-time,False
SH000370,W02,ST02,CR02,2024-07-25,2024-07-26,2024-07-26,34.2,1835.24,On-time,False
SH000371,W01,ST02,CR03,2024-07-26,2024-07-28,2024-08-01,221.4,12882.23,Delayed,False
SH000372,W02,ST02,CR02,2024-07-27,2024-07-28,2024-07-28,10.2,847.25,On-time,False
SH000373,W02,ST02,CR02,2024-07-29,2024-07-30,2024-07-30,31.1,2222.0,On-time,False
SH000374,W02,ST02,CR02,2024-07-30,2024-07-31,2024-07-31,12.3,913.93,On-time,False
SH000375,W02,ST02,CR02,2024-08-01,2024-08-02,2024-08-02,30.0,1492.97,On-time,False
SH000376,W02,ST02,CR04,2024-08-02,2024-08-03,2024-08-07,8.9,963.86,Delayed,False
SH000377,W03,ST02,CR03,2024-08-03,2024-08-06,2024-08-06,417.6,17321.71,On-time,False
SH000378,W02,ST02,CR01,2024-08-04,2024-08-05,2024-08-05,10.7,1103.2,On-time,False
SH000379,W02,ST02,CR02,2024-08-06,2024-08-07,2024-08-09,11.7,881.41,Delayed,False
SH000380,W02,ST02,CR02,2024-08-08,2024-08-09,2024-08-09,33.2,1799.49,On-time,False
SH000381,W02,ST02,CR02,2024-08-10,2024-08-11,2024-08-11,17.4,1150.3,On-time,False
SH000382,W02,ST02,CR03,2024-08-11,2024-08-12,2024-08-12,30.3,2145.81,On-time,False
SH000383,W02,ST02,CR02,2024-08-12,2024-08-13,2024-08-16,14.8,890.57,Delayed,False
SH000384,W02,ST02,CR01,2024-08-13,2024-08-14,2024-08-14,11.9,1017.33,On-time,False
SH000385,W02,ST02,CR02,2024-08-14,2024-08-15,2024-08-15,11.5,1120.93,On-time,False
SH000386,W02,ST02,CR05,2024-08-16,2024-08-17,2024-08-17,23.3,,On-time,False
SH000387,W02,ST02,CR04,2024-08-18,2024-08-19,2024-08-19,8.2,689.2,On-time,False
SH000388,W02,ST02,CR04,2024-08-20,2024-08-21,2024-08-22,22.3,1356.98,Delayed,False
SH000389,W02,ST02,CR05,2024-08-21,2024-08-22,2024-08-22,29.6,1568.77,On-time,False
SH000390,W02,ST02,CR03,2024-08-22,2024-08-23,2024-08-23,8.0,1043.43,On-time,False
SH000391,W02,ST02,CR02,2024-08-23,2024-08-24,2024-08-24,23.2,1231.93,On-time,False
SH000392,W01,ST02,CR02,2024-08-25,2024-08-27,2024-08-27,221.4,10587.45,On-time,False
SH000393,W02,ST02,CR05,2024-08-26,2024-08-27,2024-08-27,32.7,1741.78,On-time,False
SH000394,W01,ST02,CR02,2024-08-28,2024-08-30,2024-09-03,221.4,11159.71,Delayed,False
SH000395,W02,ST02,CR02,2024-08-29,2024-08-30,2024-08-30,31.6,1364.1,On-time,False
SH000396,W02,ST02,CR05,2024-08-30,2024-08-31,2024-08-31,13.2,1003.12,On-time,False
SH000397,W02,ST02,CR03,2024-09-01,2024-09-02,2024-09-04,15.4,1157.94,Delayed,False
SH000398,W02,ST02,CR01,2024-09-02,2024-09-03,2024-09-05,23.1,1645.55,Delayed,False
SH000399,W02,ST02,CR03,2024-09-03,2024-09-04,2024-09-04,24.8,1793.63,On-time,False
SH000400,W02,ST02,CR03,2024-09-04,2024-09-05,2024-09-05,16.3,1769.17,On-time,False
SH000401,W02,ST02,CR04,2024-09-06,2024-09-07,2024-09-07,33.0,2490.84,On-time,False
SH000402,W02,ST02,CR02,2024-09-08,2024-09-09,2024-09-13,33.7,1878.61,Delayed,False
SH000403,W01,ST02,CR03,2024-09-09,2024-09-11,2024-09-12,221.4,13365.76,Delayed,False
SH000404,W02,ST02,CR02,2024-09-10,2024-09-11,2024-09-11,15.9,1251.73,On-time,False
SH000405,W02,ST02,CR02,2024-09-12,2024-09-13,2024-09-13,25.3,1378.48,On-time,False
SH000406,W02,ST02,CR04,2024-09-13,2024-09-14,2024-09-14,15.5,1204.85,On-time,False
SH000407,W03,ST02,CR04,2024-09-15,2024-09-18,2024-09-18,417.6,19813.28,On-time,False
SH000408,W02,ST02,CR04,2024-09-16,2024-09-17,2024-09-17,13.4,1003.0,On-time,False
SH000409,W01,ST02,CR02,2024-09-18,2024-09-20,2024-09-20,221.4,13164.52,On-time,False
SH000410,W02,ST02,CR02,2024-09-20,2024-09-21,2024-09-21,10.4,923.51,On-time,False
SH000411,W02,ST02,CR05,2024-09-22,2024-09-23,2024-09-23,26.7,1143.98,On-time,False
SH000412,W02,ST02,CR02,2024-09-23,2024-09-24,2024-09-26,22.5,1394.3,Delayed,False
SH000413,W02,ST02,CR02,2024-09-24,2024-09-25,2024-09-27,8.7,939.17,Delayed,False
SH000414,W02,ST02,CR03,2024-09-26,2024-09-27,2024-09-27,33.5,2111.01,On-time,False
SH000415,W02,ST02,CR04,2024-09-28,2024-09-29,2024-10-02,28.4,1497.47,Delayed,False
SH000416,W02,ST02,CR05,2024-09-29,2024-09-30,2024-09-30,33.7,1827.21,On-time,False
SH000417,W02,ST02,CR05,2024-09-30,2024-10-01,2024-10-04,25.0,1674.39,Delayed,False
SH000418,W02,ST02,CR05,2024-10-02,2024-10-03,2024-10-03,26.0,1621.97,On-time,False
SH000419,W02,ST02,CR03,2024-10-03,2024-10-04,2024-10-04,28.7,2096.53,On-time,False
SH000420,W02,ST02,CR05,2024-10-05,2024-10-06,2024-10-06,26.2,1734.06,On-time,False
SH000421,W02,ST02,CR03,2024-10-06,2024-10-07,2024-10-07,15.7,881.88,On-time,False
SH000422,W02,ST02,CR03,2024-10-07,2024-10-08,2024-10-11,29.6,1406.14,Delayed,False
SH000423,W02,ST02,CR01,2024-10-08,2024-10-09,2024-10-09,20.7,1363.72,On-time,False
SH000424,W02,ST02,CR02,2024-10-09,2024-10-10,2024-10-10,19.4,1819.71,On-time,False
SH000425,W02,ST02,CR02,2024-10-10,2024-10-11,2024-10-11,14.8,770.12,Lost,False
SH000426,W02,ST02,CR03,2024-10-11,2024-10-12,2024-10-14,7.8,743.75,Delayed,False
SH000427,W02,ST02,CR03,2024-10-12,2024-10-13,2024-10-13,32.2,1384.43,On-time,False
SH000428,W01,ST02,CR03,2024-10-13,2024-10-15,2024-10-15,221.4,8666.36,On-time,False
SH000429,W02,ST02,CR05,2024-10-14,2024-10-15,2024-10-15,22.3,1490.94,On-time,False
SH000430,W02,ST02,CR03,2024-10-16,2024-10-17,2024-10-17,30.6,1643.3,On-time,False
SH000431,W02,ST02,CR03,2024-10-17,2024-10-18,2024-10-18,24.1,1901.96,On-time,False
SH000432,W02,ST02,CR01,2024-10-19,2024-10-20,2024-10-20,31.9,1803.92,On-time,False
SH000433,W02,ST02,CR01,2024-10-20,2024-10-21,2024-10-21,24.1,1385.26,On-time,False
SH000434,W02,ST02,CR01,2024-10-22,2024-10-23,2024-10-23,25.5,1180.52,On-time,False
SH000435,W02,ST02,CR01,2024-10-23,2024-10-24,2024-10-24,15.3,1745.79,On-time,False
SH000436,W02,ST02,CR03,2024-10-24,2024-10-25,2024-10-25,30.0,,On-time,False
SH000437,W02,ST02,CR02,2024-10-25,2024-10-26,2024-10-30,34.8,2006.47,Delayed,False
SH000438,W02,ST02,CR01,2024-10-27,2024-10-28,2024-10-28,13.9,1066.61,On-time,False
SH000439,W02,ST02,CR04,2024-10-28,2024-10-29,2024-11-01,9.9,1011.89,Delayed,False
SH000440,W02,ST02,CR02,2024-10-29,2024-10-30,2024-10-30,24.7,1866.93,On-time,False
SH000441,W02,ST02,CR01,2024-10-30,2024-10-31,2024-10-31,14.3,914.82,On-time,False
SH000442,W02,ST02,CR05,2024-10-31,2024-11-01,2024-11-01,13.1,909.36,On-time,False
SH000443,W02,ST02,CR02,2024-11-01,2024-11-02,2024-11-02,31.4,1744.52,On-time,False
SH000444,W02,ST02,CR02,2024-11-03,2024-11-04,2024-11-04,33.5,2341.29,On-time,False
SH000445,W02,ST02,CR01,2024-11-05,2024-11-06,2024-11-06,11.0,985.35,On-time,False
SH000446,W02,ST02,CR05,2024-11-07,2024-11-08,2024-11-12,25.3,1537.02,Delayed,False
SH000447,W02,ST02,CR02,2024-11-08,2024-11-09,2024-11-09,12.6,1351.37,On-time,False
SH000448,W02,ST02,CR03,2024-11-09,2024-11-10,2024-11-10,6.5,1081.71,On-time,False
SH000449,W02,ST02,CR01,2024-11-10,2024-11-11,2024-11-11,30.4,1649.89,On-time,False
SH000450,W02,ST02,CR01,2024-11-11,2024-11-12,2024-11-15,6.7,667.5,Lost,False
SH000451,W02,ST02,CR03,2024-11-13,2024-11-14,2024-11-14,21.1,1552.27,On-time,False
SH000452,W02,ST02,CR01,2024-11-15,2024-11-16,2024-11-16,28.4,1851.94,On-time,False
SH000453,W02,ST02,CR05,2024-11-16,2024-11-17,2024-11-17,23.0,1311.24,On-time,False
SH000454,W01,ST02,CR01,2024-11-17,2024-11-19,2024-11-23,221.4,,Delayed,False
SH000455,W02,ST02,CR04,2024-11-19,2024-11-20,2024-11-20,20.4,1825.74,On-time,False
SH000456,W02,ST02,CR01,2024-11-21,2024-11-22,2024-11-22,27.0,1517.14,On-time,False
SH000457,W01,ST02,CR04,2024-11-22,2024-11-24,2024-11-24,221.4,11396.4,On-time,False
SH000458,W02,ST02,CR01,2024-11-24,2024-11-25,2024-11-25,19.3,1209.53,On-time,False
SH000459,W02,ST02,CR01,2024-11-25,2024-11-26,2024-11-26,9.2,802.65,On-time,False
SH000460,W02,ST02,CR03,2024-11-26,2024-11-27,2024-11-27,16.8,1295.34,On-time,False
SH000461,W02,ST02,CR01,2024-11-27,2024-11-28,2024-11-28,21.5,1276.07,On-time,False
SH000462,W02,ST02,CR04,2024-11-29,2024-11-30,2024-11-30,17.1,1196.46,On-time,False
SH000463,W02,ST02,CR05,2024-11-30,2024-12-01,2024-12-01,26.2,1425.02,On-time,False
SH000464,W02,ST02,CR03,2024-12-01,2024-12-02,2024-12-02,20.2,1301.47,On-time,False
SH000465,W02,ST02,CR03,2024-12-02,2024-12-03,2024-12-03,22.3,1773.54,On-time,False
SH000466,W02,ST02,CR05,2024-12-04,2024-12-05,2024-12-05,30.0,1971.5,On-time,False
SH000467,W02,ST02,CR01,2024-12-06,2024-12-07,2024-12-11,31.1,1957.81,Delayed,False
SH000468,W02,ST02,CR01,2024-12-08,2024-12-09,2024-12-09,10.1,696.16,On-time,False
SH000469,W02,ST02,CR03,2024-12-10,2024-12-11,2024-12-11,22.8,1521.03,On-time,False
SH000470,W02,ST02,CR02,2024-12-11,2024-12-12,2024-12-12,26.3,1636.09,On-time,False
SH000471,W02,ST02,CR03,2024-12-13,2024-12-14,2024-12-17,11.8,941.92,Delayed,False
SH000472,W02,ST02,CR01,2024-12-15,2024-12-16,2024-12-16,14.5,1722.37,On-time,False
SH000473,W02,ST02,CR04,2024-12-16,2024-12-17,2024-12-17,16.9,1475.52,On-time,False
SH000474,W03,ST02,CR02,2024-12-17,2024-12-20,2024-12-24,417.6,17019.89,Delayed,False
SH000475,W02,ST02,CR01,2024-12-19,2024-12-20,2024-12-20,34.9,2048.75,On-time,False
SH000476,W02,ST02,CR04,2024-12-21,2024-12-22,2024-12-24,19.6,1560.02,Delayed,False
SH000477,W02,ST02,CR04,2024-12-23,2024-12-24,2024-12-28,8.5,1009.49,Delayed,False
SH000478,W02,ST02,CR05,2024-12-24,2024-12-25,2024-12-25,26.2,1300.93,On-time,False
SH000479,W01,ST02,CR03,2024-12-25,2024-12-27,2024-12-27,221.4,,On-time,False
SH000480,W02,ST02,CR05,2024-12-26,2024-12-27,2024-12-27,26.9,1995.87,On-time,False
SH000481,W02,ST02,CR01,2024-12-27,2024-12-28,2024-12-28,12.9,873.15,On-time,False
SH000482,W02,ST02,CR01,2024-12-28,2024-12-29,2024-12-29,17.9,1242.86,On-time,False
SH000483,W02,ST02,CR02,2024-12-29,2024-12-30,2024-12-30,10.1,1007.99,On-time,False
SH000484,W02,ST02,CR05,2024-12-30,2024-12-31,2024-12-31,14.4,1373.51,On-time,False
SH000485,W02,ST02,CR03,2024-12-31,2025-01-01,2025-01-01,8.9,905.71,On-time,False
SH000486,W01,ST02,CR03,2025-01-01,2025-01-03,2025-01-07,221.4,9596.42,Delayed,False
SH000487,W02,ST02,CR04,2025-01-03,2025-01-04,2025-01-04,9.4,939.82,On-time,False
SH000488,W02,ST02,CR01,2025-01-04,2025-01-05,2025-01-05,24.0,1245.87,On-time,False
SH000489,W02,ST02,CR03,2025-01-05,2025-01-06,2025-01-06,12.6,1066.42,On-time,False
SH000490,W02,ST02,CR01,2025-01-07,2025-01-08,2025-01-08,24.8,1454.89,On-time,False
SH000491,W02,ST02,CR05,2025-01-08,2025-01-09,2025-01-09,13.0,1205.37,On-time,False
SH000492,W02,ST02,CR01,2025-01-09,2025-01-10,2025-01-10,12.1,1080.37,On-time,False
SH000493,W01,ST02,CR05,2025-01-11,2025-01-13,2025-01-16,221.4,10350.99,Delayed,False
SH000494,W02,ST02,CR02,2025-01-12,2025-01-13,2025-01-13,8.6,794.05,On-time,False
SH000495,W02,ST02,CR01,2025-01-14,2025-01-15,2025-01-15,6.3,,On-time,False
SH000496,W02,ST02,CR03,2025-01-15,2025-01-16,2025-01-16,33.0,,On-time,False
SH000497,W02,ST02,CR02,2025-01-16,2025-01-17,2025-01-17,13.9,1166.26,On-time,False
SH000498,W02,ST02,CR05,2025-01-17,2025-01-18,2025-01-18,31.7,,Damaged,False
SH000499,W03,ST02,CR02,2025-01-19,2025-01-22,2025-01-22,417.6,21157.95,On-time,False
SH000500,W02,ST02,CR05,2025-01-21,2025-01-22,2025-01-22,12.0,938.82,On-time,False
SH000501,W02,ST02,CR02,2025-01-23,2025-01-24,2025-01-24,19.4,1556.62,On-time,False
SH000502,W02,ST02,CR03,2025-01-24,2025-01-25,2025-01-28,23.6,1832.82,Delayed,False
SH000503,W02,ST02,CR01,2025-01-25,2025-01-26,2025-01-26,17.2,1195.25,On-time,False
SH000504,W02,ST02,CR04,2025-01-26,2025-01-27,2025-01-27,9.5,953.77,On-time,False
SH000505,W02,ST02,CR02,2025-01-28,2025-01-29,2025-02-02,25.0,1622.04,Delayed,False
SH000506,W02,ST02,CR02,2025-01-29,2025-01-30,2025-01-30,6.3,855.65,On-time,False
SH000507,W02,ST02,CR02,2025-01-31,2025-02-01,2025-02-01,11.1,1193.6,On-time,False
SH000508,W02,ST02,CR01,2025-02-01,2025-02-02,2025-02-02,9.1,960.95,On-time,False
SH000509,W02,ST02,CR04,2025-02-02,2025-02-03,2025-02-07,23.2,1762.2,Damaged,False
SH000510,W02,ST02,CR05,2025-02-03,2025-02-04,2025-02-04,24.7,,On-time,False
SH000511,W02,ST02,CR02,2025-02-05,2025-02-06,2025-02-06,12.8,1083.19,On-time,False
SH000512,W02,ST02,CR02,2025-02-06,2025-02-07,2025-02-07,21.5,1277.5,On-time,False
SH000513,W02,ST02,CR05,2025-02-07,2025-02-08,2025-02-08,30.4,1753.34,On-time,False
SH000514,W02,ST02,CR05,2025-02-08,2025-02-09,2025-02-09,26.4,1827.91,On-time,False
SH000515,W02,ST02,CR05,2025-02-10,2025-02-11,2025-02-11,34.9,2110.75,On-time,False
SH000516,W02,ST02,CR01,2025-02-12,2025-02-13,2025-02-13,29.1,1807.66,On-time,False
SH000517,W02,ST02,CR04,2025-02-14,2025-02-15,2025-02-15,19.3,1868.23,On-time,False
SH000518,W02,ST02,CR05,2025-02-15,2025-02-16,2025-02-16,25.7,1918.25,On-time,False
SH000519,W02,ST02,CR05,2025-02-17,2025-02-18,2025-02-18,20.1,1475.56,On-time,False
SH000520,W02,ST02,CR02,2025-02-19,2025-02-20,2025-02-20,21.2,1295.38,On-time,False
SH000521,W02,ST02,CR01,2025-02-20,2025-02-21,2025-02-21,27.6,1716.93,On-time,False
SH000522,W03,ST02,CR04,2025-02-21,2025-02-24,2025-02-26,417.6,16272.12,Delayed,False
SH000523,W02,ST02,CR03,2025-02-22,2025-02-23,2025-02-23,7.2,909.07,On-time,False
SH000524,W02,ST02,CR02,2025-02-24,2025-02-25,2025-02-25,15.3,1229.35,On-time,False
SH000525,W02,ST99,CR01,2025-02-25,2025-02-26,2025-02-26,34.8,1952.97,On-time,True
SH000526,W02,ST02,CR01,2025-02-26,2025-02-27,2025-02-27,21.0,1477.8,On-time,False
SH000527,W02,ST02,CR02,2025-02-27,2025-02-28,2025-03-04,25.5,1372.77,Delayed,False
SH000528,W01,ST02,CR03,2025-02-28,2025-03-02,2025-03-02,221.4,9269.52,On-time,False
SH000529,W02,ST02,CR04,2025-03-02,2025-03-03,2025-03-03,26.1,1374.98,On-time,False
SH000530,W02,ST99,CR01,2025-03-04,2025-03-05,2025-03-07,8.3,957.61,Delayed,True
SH000531,W01,ST02,CR04,2025-03-05,2025-03-07,2025-03-09,221.4,9428.56,Delayed,False
SH000532,W02,ST02,CR05,2025-03-06,2025-03-07,2025-03-07,14.7,1005.73,On-time,False
SH000533,W02,ST02,CR03,2025-03-08,2025-03-09,2025-03-09,14.6,1076.76,On-time,False
SH000534,W02,ST02,CR01,2025-03-10,2025-03-11,2025-03-14,14.2,1109.4,Delayed,False
